Date;TE06 Büro- Raumregelung: Einzelraumregler Temperatur Messwert. [°C];TE07 Büro- Raumregelung: Einzelraumregler Temperatur Messwert. [°C];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];MSR02 Wetterstation ALlgemein: aktuelle Lufttemperatur [°C];Aussen Temperatur Freigabe: Übergangszeit Manuel;Aussen Temperatur Freigabe: Automatik Betrieb;Aussen Temperatur Freigabe: Sommerbetrieb Manuel;Aussen Temperatur Freigabe: Winterbetrieb Manuel;Aussen Temperatur Freigabe: Störungen sperren;Aussen Temperatur Freigabe: Sommerbetrieb;Aussen Temperatur Freigabe: Winterbetrieb;Aussen Temperatur Freigabe: Übergangbetrieb
31:00,0;2.190.466.018;2.285.683.767;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
32:00,0;2.189.245.277;2.288.125.248;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
33:00,0;2.192.907.498;2.290.566.729;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
34:00,0;2.190.466.018;2.290.566.729;0;11;0;11;0;0;0;0;4;0;1;0;0;0;0;1;0
35:00,0;2.190.466.018;229.422.895;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
36:00,0;2.190.466.018;2.293.008.209;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
37:00,0;2.189.245.277;229.422.895;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
38:00,0;2.189.245.277;2.293.008.209;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
39:00,0;2.188.024.537;2.293.008.209;0;11;0;11;0;0;0;0;3.799.999.952;0;1;0;0;0;0;1;0
40:00,0;2.190.466.018;2.290.566.729;0;11;0;11;0;0;0;0;3.799.999.952;0;1;0;0;0;0;1;0
41:00,0;2.188.024.537;2.289.345.988;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
42:00,0;2.189.245.277;2.290.566.729;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
43:00,0;2.189.245.277;2.289.345.988;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
44:00,0;2.189.245.277;2.288.125.248;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
45:00,0;2.189.245.277;2.285.683.767;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
46:00,0;2.190.466.018;2.284.463.027;0;11;0;11;0;0;0;0;3.799.999.952;0;1;0;0;0;0;1;0
47:00,0;2.188.024.537;2.284.463.027;0;11;0;11;0;0;0;0;3.799.999.952;0;1;0;0;0;0;1;0
48:00,0;2.189.245.277;2.280.800.806;0;11;0;11;0;0;0;0;3.799.999.952;0;1;0;0;0;0;1;0
49:00,0;2.189.245.277;2.279.580.065;0;11;0;11;0;0;0;0;3.799.999.952;0;1;0;0;0;0;1;0
50:00,0;2.189.245.277;2.280.800.806;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
51:00,0;2.189.245.277;2.279.580.065;0;11;0;11;0;0;0;0;3.799.999.952;0;1;0;0;0;0;1;0
52:00,0;2.188.024.537;2.278.359.325;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
53:00,0;2.188.024.537;2.278.359.325;0;11;0;11;0;0;0;0;3.799.999.952;0;1;0;0;0;0;1;0
54:00,0;2.189.245.277;2.275.917.844;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
55:00,0;2.188.024.537;2.278.359.325;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
56:00,0;2.186.803.797;2.277.138.585;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
57:00,0;2.186.803.797;2.275.917.844;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
58:00,0;2.189.245.277;2.277.138.585;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
59:00,0;2.186.803.797;2.277.138.585;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
00:00,0;2.188.024.537;2.275.917.844;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
01:00,0;2.186.803.797;2.278.359.325;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
02:00,0;2.185.583.056;2.275.917.844;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
03:00,0;2.188.024.537;2.279.580.065;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
04:00,0;2.186.803.797;2.280.800.806;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
05:00,0;2.185.583.056;2.284.463.027;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
06:00,0;2.188.024.537;2.286.904.508;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
07:00,0;2.186.803.797;2.289.345.988;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
08:00,0;2.189.245.277;2.286.904.508;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
09:00,0;2.186.803.797;2.290.566.729;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
10:00,0;2.188.024.537;2.289.345.988;0;11;0;11;0;0;0;0;4;0;1;0;0;0;0;1;0
11:00,0;2.189.245.277;2.293.008.209;0;11;0;11;0;0;0;0;4.099.999.905;0;1;0;0;0;0;1;0
12:00,0;2.188.024.537;2.290.566.729;0;11;0;11;0;0;0;0;4;0;1;0;0;0;0;1;0
13:00,0;2.185.583.056;229.422.895;0;11;0;11;0;0;0;0;4;0;1;0;0;0;0;1;0
14:00,0;2.186.803.797;2.290.566.729;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
15:00,0;2.185.583.056;2.289.345.988;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
16:00,0;2.188.024.537;2.290.566.729;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
17:00,0;2.184.362.316;2.288.125.248;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
18:00,0;2.184.362.316;2.286.904.508;0;11;0;11;0;0;0;0;3.799.999.952;0;1;0;0;0;0;1;0
19:00,0;2.186.803.797;2.285.683.767;0;11;0;11;0;0;0;0;3.799.999.952;0;1;0;0;0;0;1;0
20:00,0;2.186.803.797;2.288.125.248;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
21:00,0;2.184.362.316;2.282.021.546;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
22:00,0;2.185.583.056;2.282.021.546;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
23:00,0;2.184.362.316;2.282.021.546;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
24:00,0;2.185.583.056;2.278.359.325;0;11;0;11;0;0;0;0;3.900.000.095;0;1;0;0;0;0;1;0
